3.52906864382;-0.00122090649234;33.6981879718;0.0;-0.007;0.0
3.20726008865;-3.63791281929;33.6182740819;-3.655;1.466;2.453
3.59852769695;1.51675214786;33.6196294881;1.507;4.3;8.516
3.64900986687;1.51558243192;33.611270576;1.507;4.376;14.422
3.67567164739;1.51670971325;33.5721334713;1.507;4.403;20.312
3.69655617118;1.51529275217;33.4998384209;1.507;4.424;26.25
3.71376452262;1.51573654221;33.417377704;1.507;4.44;32.203
3.72936966592;1.51653379237;33.3318341924;1.507;4.457;38.094
3.74332589745;1.51454727998;33.2442100545;1.507;4.473;44.0
3.75596081594;1.51506210215;33.1674223969;1.507;4.484;49.891
3.76742484521;1.51496037178;33.0753290561;1.507;4.494;55.797
3.77825993446;1.51523411325;32.9873049256;1.507;4.505;61.734
3.78800092254;1.51291444344;32.900456563;1.507;4.516;67.672
3.79684982493;1.51424454908;32.8213372346;1.507;4.527;73.609
3.80497091583;1.515594292;32.7403955207;1.507;4.532;79.484
3.81237021817;1.51419341569;32.6531796386;1.507;4.543;85.391
3.81888239642;1.51478732266;32.581410919;1.507;4.548;91.281
3.82488477727;1.51328721358;32.5113563235;1.507;4.554;97.219
3.82937967235;1.51576762512;32.4318851754;1.507;4.559;103.109
3.83378580333;1.51604780991;32.3650851728;1.507;4.565;108.984
3.83748647615;1.51325892187;32.2947396086;1.507;4.57;114.859
3.84106325967;1.51621060934;32.2325222747;1.507;4.57;120.734
3.84384557902;1.51747845321;32.1630751578;1.507;4.575;126.609
3.8465418037;1.51341415943;32.0899351887;1.507;4.575;132.469
3.84906975293;1.51516433066;32.0376518545;1.507;4.581;138.344
3.85129622718;1.51773879151;31.9727602705;1.507;4.581;144.219
3.85367037059;1.51374540323;31.9036855863;1.507;4.586;150.094
3.85602069702;1.5105904089;31.8446103219;1.507;4.586;155.969
3.85829990701;1.51977930118;31.7864045951;1.507;4.592;161.844
3.85993981915;1.51779381325;31.7435905063;1.507;4.592;167.719
3.8621584594;1.5177422892;31.6845941347;1.507;4.592;173.578
3.86463250559;1.51374919449;31.6238905923;1.507;4.597;179.453
3.86640737532;1.51432893276;31.5558099915;1.507;4.597;185.328
3.8685549451;1.51769480541;31.503298606;1.507;4.597;191.203
3.87089179087;1.51386186899;31.4659419686;1.507;4.602;197.078
3.87268853846;1.51821080821;31.4199972779;1.507;4.602;203.0
3.87514025987;1.51213195399;31.3579780965;1.507;4.608;208.859
3.87714254775;1.51554144832;31.2882874626;1.507;4.608;214.75
3.87891613765;1.51555399798;31.2499161298;1.507;4.608;220.609
3.88071207447;1.51391352522;31.1957325585;1.507;4.613;226.484
3.8829306467;1.51524082382;31.1493527619;1.507;4.613;232.359
3.88503859838;1.51495060564;31.0962449033;1.507;4.613;238.234
3.88701265174;1.5139059765;31.0494616754;1.507;4.619;244.187
3.88930834574;1.51295664424;31.0003653561;1.507;4.619;250.078
3.8905771866;1.51236091895;30.9587713237;1.507;4.619;255.937
3.89278443075;1.51648133968;30.9107103353;1.507;4.624;261.828
3.89465015361;1.51158551486;30.8673155292;1.507;4.624;268.094
3.89661225534;1.51436250912;30.8129037495;1.507;4.624;274.062
3.8986576339;1.51515259664;30.7872835788;1.507;4.629;280.047
3.90034364225;1.51585113293;30.7381053735;1.507;4.629;286.031
3.90236507304;1.5158710271;30.6875648787;1.507;4.635;292.031
3.90429646675;1.51460568901;30.6435231109;1.507;4.635;298.031
3.90613651586;1.51511315822;30.5996315801;1.507;4.64;304.016
3.90782284633;1.51731073417;30.5635305413;1.507;4.64;310.0
3.90945126967;1.51228277736;30.514949414;1.507;4.64;316.0
3.91107426505;1.51749138447;30.4752742327;1.507;4.646;321.984
3.91308470234;1.51656426718;30.4364615774;1.507;4.646;327.984
3.91459685571;1.51552185806;30.4024504744;1.507;4.646;333.969
3.91638562286;1.51654025019;30.3757101019;1.507;4.651;339.953
3.91833606204;1.51322078355;30.3277362186;1.507;4.651;345.953
3.91990394307;1.51491836133;30.2993727808;1.507;4.651;351.937
3.92126143508;1.51451228741;30.2524523414;1.507;4.656;357.922
3.92294834396;1.51389590898;30.2098507253;1.507;4.656;363.922
3.92439918511;1.51461233835;30.1883304512;1.507;4.656;369.922
3.92591478082;1.51422244638;30.1542135056;1.507;4.656;375.906
3.92749023186;1.51607972772;30.1224564165;1.507;4.656;381.906
3.92898922333;1.51536252429;30.0779005799;1.507;4.662;387.891
3.93026320821;1.51540141378;30.0442442439;1.507;4.662;393.891
3.93192107933;1.51512401228;30.027365969;1.507;4.662;399.891
3.93304961397;1.51701797633;29.9898465885;1.507;4.662;405.875
3.93466058526;1.51606176845;29.9603092663;1.507;4.662;411.859
3.93574377042;1.51478719345;29.9160159918;1.507;4.667;417.859
3.93686904227;1.5134024455;29.887272976;1.507;4.667;423.844
3.93871283337;1.51395086466;29.8648690872;1.507;4.667;429.906
3.93979094479;1.51339584239;29.8129931276;1.507;4.672;435.922
3.94109005299;1.51605151285;29.772006068;1.507;4.672;441.922
3.94233300739;1.51475875704;29.7504073354;1.507;4.672;447.906
3.9438782807;1.51485801909;29.7227462481;1.507;4.672;453.906
3.94479081648;1.51505587008;29.6999629082;1.507;4.678;459.891
3.94632790137;1.51617763923;29.6762719995;1.507;4.678;465.891
3.94772935839;1.51317836565;29.6357495909;1.507;4.678;471.875
3.94862324152;1.51483474105;29.6173657324;1.507;4.678;477.859
3.9500089053;1.5179613009;29.5945168884;1.507;4.678;483.859
