4.19687054111;0.000137029836433;24.6167510037;0.0006;0.0;0.0;1.41257879294
4.19630630401;-0.00202861756726;24.6211875885;0.0006;4.211;9.36;1.41257879294
3.98426155996;-2.01571033424;24.652277134;1.9982;2.967;19.563;1.41257879294
3.96388043414;-2.01225914515;24.7082222517;1.9982;2.949;28.891;1.41257879294
3.94746403728;-2.01162549396;24.8074585185;1.9982;2.943;38.235;1.41257879294
3.93356145239;-2.01395481739;24.9063215406;1.9982;2.933;47.594;1.41257879294
3.9214732184;-2.0136821432;25.0156881283;1.9982;2.924;57.016;1.41257879294
3.91075211832;-2.01389333506;25.122382651;1.9982;2.911;66.36;1.41257879294
3.90088309095;-2.01490569574;25.2340022425;1.9982;2.897;75.75;1.41257879294
3.89198812409;-2.01471691539;25.3424985331;1.9982;2.888;85.094;1.41257879294
3.88388704966;-2.01278858754;25.4629413869;1.9982;2.881;94.454;1.41257879294
3.87648170033;-2.01418340243;25.5861312907;1.9982;2.875;103.844;1.41257879294
3.86933639984;-2.01296333124;25.6962579916;1.9982;2.859;113.219;1.41257879294
3.86297646418;-2.01585346005;25.8149155029;1.9982;2.855;122.563;1.41257879294
3.85677678377;-2.0127247292;25.93251433;1.9982;2.849;131.907;1.41257879294
3.85088551121;-2.01294113666;26.0432286354;1.9982;2.844;141.297;1.41257879294
3.84555347846;-2.01493362913;26.1612465915;1.9982;2.838;150.672;1.41257879294
3.84026343703;-2.01190274905;26.2861805693;1.9982;2.834;160.0;1.41257879294
3.83564688021;-2.01346605699;26.3972793347;1.9982;2.83;169.391;1.41257879294
3.83105107389;-2.01279916325;26.5101663655;1.9982;2.827;178.766;1.41257879294
3.82652681177;-2.00974405801;26.6330299014;1.9982;2.823;188.157;1.41257879294
3.82236212522;-2.01338396669;26.7409308655;1.9982;2.821;197.485;1.41257879294
3.81842313156;-2.01213895856;26.8404103035;1.9982;2.817;206.907;1.41257879294
3.81420608528;-2.00984445979;26.9570243974;1.9982;2.815;216.235;1.41257879294
3.81040314248;-2.01226420446;27.0681503252;1.9982;2.811;225.594;1.41257879294
3.80695328018;-2.01433003799;27.1808937002;1.9982;2.809;234.969;1.41257879294
3.80312852035;-2.01144730164;27.2969310269;1.9982;2.806;244.375;1.41257879294
3.79974097047;-2.01102203099;27.4039170035;1.9982;2.803;253.719;1.41257879294
3.79626280637;-2.01241225469;27.517537605;1.9982;2.8;263.063;1.41257879294
3.79260150337;-2.01196714314;27.6200338583;1.9982;2.797;272.469;1.41257879294
3.7892689575;-2.0132931576;27.7331078407;1.9982;2.794;281.782;1.41257879294
3.78570491702;-2.01237803663;27.8443071876;1.9982;2.791;291.125;1.41257879294
3.78218918741;-2.01232283766;27.94260091;1.9982;2.789;300.485;1.41257879294
3.7788395988;-2.01014497209;28.0497702172;1.9982;2.785;309.907;1.41257879294
3.7751822466;-2.0098278243;28.1537245677;1.9982;2.782;319.313;1.41257879294
3.77129974243;-2.01464464043;28.2541562387;1.9982;2.779;328.641;1.41257879294
3.76799390001;-2.01272775064;28.3586346574;1.9982;2.775;338.063;1.41257879294
3.76418843397;-2.00986082933;28.4658270523;1.9982;2.771;347.422;1.41257879294
3.76065879006;-2.01287394859;28.5710351321;1.9982;2.769;356.782;1.41257879294
3.75685953842;-2.01368448579;28.6657580008;1.9982;2.765;366.157;1.41257879294
3.75309957578;-2.01353642562;28.7630157566;1.9982;2.761;375.532;1.41257879294
3.74960881674;-2.01167763042;28.8546001697;1.9982;2.759;384.844;1.41257879294
3.7458551658;-2.01274970378;28.9553051636;1.9982;2.755;394.235;1.41257879294
3.7422109928;-2.01157910935;29.0448149662;1.9982;2.751;403.594;1.41257879294
3.73839454226;-2.01385883092;29.1375450581;1.9982;2.748;413.0;1.41257879294
3.73467976385;-2.01463933937;29.2274284927;1.9982;2.745;422.36;1.41257879294
3.73111472619;-2.01262680683;29.3233740826;1.9982;2.741;431.688;1.41257879294
3.7273961146;-2.01250999592;29.4039179236;1.9982;2.738;441.063;1.41257879294
3.7237037147;-2.01219044451;29.4838808223;1.9982;2.735;450.438;1.41257879294
3.71989043464;-2.01258437685;29.5595766768;1.9982;2.731;459.813;1.41257879294
3.71604252663;-2.01239297491;29.6340513833;1.9982;2.727;469.204;1.41257879294
3.71265466878;-2.01205520014;29.7036941158;1.9982;2.724;478.516;1.41257879294
3.70924143398;-2.01423439517;29.7709892948;1.9982;2.721;487.875;1.41257879294
3.70527799293;-2.01293560296;29.8301033637;1.9982;2.717;497.282;1.41257879294
3.70198482274;-2.01262252205;29.887719793;1.9982;2.714;506.61;1.41257879294
3.69847341203;-2.0112926364;29.9383000834;1.9982;2.711;515.922;1.41257879294
3.69507880767;-2.01248227951;29.9888247964;1.9982;2.708;525.25;1.41257879294
3.69160871524;-2.01066239151;30.0292378153;1.9982;2.704;534.641;1.41257879294
3.68831983125;-2.01385444429;30.0757168851;1.9982;2.701;544.032;1.41257879294
3.68476735752;-2.01237158828;30.1146926023;1.9982;2.698;553.438;1.41257879294
3.68138848238;-2.01069118906;30.1476189258;1.9982;2.695;562.782;1.41257879294
3.6782552534;-2.01173264053;30.1900210196;1.9982;2.692;572.219;1.41257879294
3.67496134319;-2.01237098318;30.2107856847;1.9982;2.689;581.641;1.41257879294
3.67179505935;-2.0137934316;30.249668489;1.9982;2.685;591.016;1.41257879294
3.66866439283;-2.01196642848;30.2828652953;1.9982;2.683;600.344;1.41257879294
3.66529481433;-2.01279759668;30.3025500025;1.9982;2.679;609.719;1.41257879294
3.66226324964;-2.01409311527;30.3240391135;1.9982;2.676;619.094;1.41257879294
3.65913685032;-2.01401218553;30.3516691337;1.9982;2.673;628.469;1.41257879294
3.65612692114;-2.01389410514;30.3739088224;1.9982;2.671;637.813;1.41257879294
3.65291400511;-2.01484236607;30.3810296209;1.9982;2.668;647.157;1.41257879294
3.64965040932;-2.01310115797;30.4114177126;1.9982;2.665;656.547;1.41257879294
3.64680037148;-2.0112509884;30.4301051254;1.9982;2.662;665.907;1.41257879294
3.64385572089;-2.01400560291;30.449607163;1.9982;2.66;675.25;1.41257879294
3.64061279068;-2.01343530326;30.4688097165;1.9982;2.656;684.61;1.41257879294
3.63784980477;-2.01171533418;30.4856539259;1.9982;2.654;694.0;1.41257879294
3.63496188488;-2.01433389411;30.5087239519;1.9982;2.651;703.36;1.41257879294
3.63191043933;-2.0115902023;30.5327790184;1.9982;2.648;712.75;1.41257879294
3.62913544907;-2.0158201339;30.5518454947;1.9982;2.645;722.141;1.41257879294
3.6262376044;-2.01059183951;30.5762956259;1.9982;2.643;731.532;1.41257879294
3.6233979922;-2.01307955004;30.5963732623;1.9982;2.64;740.891;1.41257879294
3.62045552601;-2.01292646008;30.6265437577;1.9982;2.637;750.282;1.41257879294
3.61761810357;-2.01270273038;30.6549236665;1.9982;2.634;759.672;1.41257879294
3.61477288659;-2.01284042815;30.6775098221;1.9982;2.632;769.016;1.41257879294
3.61184566957;-2.01371756577;30.7037404273;1.9982;2.629;778.36;1.41257879294
3.60929947458;-2.01140776079;30.7344057351;1.9982;2.626;787.704;1.41257879294
3.60659420814;-2.01461897707;30.7589344311;1.9982;2.624;797.094;1.41257879294
3.60369466519;-2.01168284898;30.8044734617;1.9982;2.621;806.469;1.41257879294
3.60105236789;-2.01210650884;30.8247269333;1.9982;2.618;815.829;1.41257879294
3.59835705521;-2.01494763105;30.8740882838;1.9982;2.615;825.157;1.41257879294
3.59559173626;-2.01202958868;30.9116379884;1.9982;2.613;834.532;1.41257879294
3.59281109465;-2.01314016007;30.9483848427;1.9982;2.61;843.891;1.41257879294
3.59004310983;-2.01349490535;30.9880161177;1.9982;2.608;853.235;1.41257879294
3.58769309135;-2.01256285834;31.0237462431;1.9982;2.606;862.657;1.41257879294
3.58510039346;-2.0120363866;31.0543873522;1.9982;2.603;872.0;1.41257879294
3.58239774425;-2.01298615976;31.1000355533;1.9982;2.6;881.344;1.41257879294
3.5799545639;-2.01425469013;31.1404962336;1.9982;2.598;890.704;1.41257879294
3.57735287269;-2.01286601471;31.1816280687;1.9982;2.596;900.11;1.41257879294
3.57474751395;-2.01302154629;31.2296542774;1.9982;2.593;909.516;1.41257879294
3.57211015855;-2.01285538414;31.2596382134;1.9982;2.59;918.829;1.41257879294
3.56968063447;-2.01074998734;31.3096537104;1.9982;2.588;928.235;1.41257879294
3.56706801791;-2.01280941392;31.3548230121;1.9982;2.586;937.579;1.41257879294
3.56490878402;-2.01214087263;31.3932895411;1.9982;2.583;946.954;1.41257879294
3.56239881144;-2.01453050351;31.4296181001;1.9982;2.581;956.282;1.41257879294
3.55985508214;-2.00869072984;31.4759617806;1.9982;2.578;965.704;1.41257879294
3.55759978122;-2.0108119855;31.5168547059;1.9982;2.576;975.047;1.41257879294
3.55506692104;-2.01505833435;31.5648493214;1.9982;2.574;984.422;1.41257879294
3.55277942008;-2.01336007751;31.6150414871;1.9982;2.572;993.813;1.41257879294
3.55061758151;-2.01095599214;31.6568961203;1.9982;2.569;1003.157;1.41257879294
