(836.308044434-30.9807910919j);(320.212890625-88.6114959717j);(2.45082032142+0.581457116182j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(827.570800781-41.8409919739j);(329.911743164-75.0039825439j);(2.41259671703+0.421668439995j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(830.909240723-48.5584411621j);(328.703887939-67.8379821777j);(2.45380851119+0.358690545544j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(830.129333496-56.8622512817j);(329.711700439-60.6044425964j);(2.46612200662+0.280838375408j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(827.327819824-56.3635444641j);(329.290100098-53.5944519043j);(2.47476105168+0.231619224726j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(825.988525391-59.0809020996j);(332.66696167-52.5129318237j);(2.44991678884+0.209132313162j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(826.735473633-61.7864227295j);(333.057189941-46.7514381409j);(2.45983500975+0.159775567599j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(824.832214355-66.6117477417j);(333.209289551-45.2839126587j);(2.45720284891+0.134029911091j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(823.03112793-67.7957077026j);(336.22555542-44.1351737976j);(2.43240980557+0.117656499262j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(822.401428223-69.9718856812j);(336.141601562-40.9817886353j);(2.4357656046+0.0888022944874j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(823.40826416-60.8873634338j);(337.397277832-34.717464447j);(2.43327665742+0.0699170798342j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(822.574035645-62.3373832703j);(338.405151367-34.9937362671j);(2.42386718011+0.0664374802993j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(824.034484863-60.7712173462j);(336.031951904-36.1665802002j);(2.44341077609+0.0821308637255j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(822.725646973-62.5014648438j);(337.736907959-33.4484329224j);(2.43048445252+0.0556481417701j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(823.663635254-62.0830802917j);(335.751190186-33.7915229797j);(2.44701979847+0.061371176223j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(823.293884277-43.7518081665j);(338.66595459-23.7270507812j);(2.42812366719+0.0409264799138j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(820.664428711-45.3818664551j);(340.797515869-23.5604400635j);(2.40577830291+0.0331555499395j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(820.204650879-43.6254615784j);(339.730377197-25.0213394165j);(2.41066236819+0.0491346693586j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(819.44543457-42.8950004578j);(341.523590088-23.8162841797j);(2.39648616611+0.0415209827915j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(821.075439453-43.6027374268j);(341.386138916-24.5627231598j);(2.40187797165+0.0450924173529j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(818.147583008-44.279510498j);(343.540039062-24.5632019043j);(2.3785761542+0.0411769640038j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(816.726623535-4.76863670349j);(347.021514893-6.18629932404j);(2.35303029025+0.0282054932345j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(818.744384766-3.01768112183j);(345.873321533-7.80384254456j);(2.36617222257+0.0446624627419j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(817.595947266-3.26817131042j);(346.677429199-7.95241832733j);(2.35735244993+0.0446480797787j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(817.466308594-3.13271903992j);(347.53314209-7.73700046539j);(2.35123204664+0.0433304412598j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(815.885070801-3.10971832275j);(349.465270996-9.28102397919j);(2.33325774058+0.0530676558054j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(815.728759766-3.45086288452j);(349.210327148-8.42296981812j);(2.33480394737+0.0464336791749j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(813.358520508-15.2543697357j);(350.195556641-12.5306816101j);(2.3211705224+0.0394964435754j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(813.812988281-14.8691062927j);(351.752929688-11.0036582947j);(2.3126518602+0.030073735394j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
(811.891479492-16.8793239594j);(350.585205078-8.12272357941j);(2.31569028723+0.00550618825723j);(0.167601318408-0.127590056891j);(0.0716717049567-0.000311345964791j);0.0494307456487;0.0701407541984
