(836.042663574-31.3625011444j);(323.553741455-86.9935073853j);(2.43404145876+0.557506464499j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(831.305114746-43.768951416j);(326.737731934-76.8577194214j);(2.44071870398+0.440166861261j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(829.866333008-52.0256271362j);(327.916046143-66.2902832031j);(2.46217895839+0.339089576799j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(831.793945312-57.6403961182j);(326.226776123-61.1276702881j);(2.49523991338+0.290864556627j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(831.003173828-57.1228218079j);(327.054870605-53.2645874023j);(2.50292569685+0.23297155793j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(831.351379395-59.0789871216j);(328.713775635-52.634979248j);(2.49393902769+0.219611854438j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(830.903747559-63.2144851685j);(327.39730835-48.008682251j);(2.51220084138+0.175300667759j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(829.914123535-67.2222061157j);(329.355255127-43.0311050415j);(2.50374183243+0.123017838768j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(827.420959473-66.6075363159j);(332.123748779-42.3340339661j);(2.47662792861+0.115132129743j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(826.359375-71.1791610718j);(332.946990967-40.5144233704j);(2.47137526246+0.0869423163566j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(825.86730957-61.2514724731j);(333.237609863-36.3238830566j);(2.46901321976+0.0853225270657j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(825.661071777-60.786315918j);(335.54888916-36.6207618713j);(2.4512029799+0.086361795981j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(824.213195801-62.9826583862j);(335.049377441-34.694103241j);(2.45313689795+0.066040195581j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(824.815429688-61.9447937012j);(333.551574707-35.5414123535j);(2.4646327136+0.0769048501582j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(823.761901855-63.0230140686j);(336.397735596-32.6727485657j);(2.44391546893+0.0500194257657j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(825.886901855-43.3421096802j);(337.136322021-23.2035751343j);(2.44696903462+0.0398542645462j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(824.02734375-42.2210922241j);(339.400878906-27.0391235352j);(2.42242378216+0.0685888726959j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(824.330932617-45.0376319885j);(338.67767334-23.1786937714j);(2.43168029959+0.0334404713305j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(821.903259277-40.59923172j);(343.354705811-27.75182724j);(2.38770271237+0.0747445164431j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(822.068969727-44.4149475098j);(341.237976074-23.6878166199j);(2.40651700768+0.0368956181422j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(824.213195801-42.8154373169j);(339.432891846-24.9313812256j);(2.4243920866+0.0519337001745j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(823.122497559-2.74850082397j);(341.491973877-6.43406009674j);(2.40966767826+0.0373521101721j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(820.063293457-2.7412815094j);(344.411315918-7.44347763062j);(2.38011822383+0.0434802068219j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(818.243286133-2.5532169342j);(345.076751709-7.18651771545j);(2.3703181987+0.0419649156898j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(818.595153809-2.25281906128j);(346.19430542-8.77925205231j);(2.36319933068+0.0534217438678j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(817.973815918-2.75212478638j);(346.754760742-9.26351356506j);(2.3574699452+0.0550427339177j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(816.967163086-2.67144966125j);(347.500030518-7.96185874939j);(2.34992697512+0.0461534836764j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(815.551147461-14.0614261627j);(349.062561035-11.855805397j);(2.33507841806+0.0390268412293j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(814.228271484-14.0417976379j);(350.454467773-10.1143264771j);(2.32257148808+0.0269634133038j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(812.715698242-11.8833293915j);(350.45513916-13.6008148193j);(2.31685563241+0.0560065835391j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(813.621276855-17.033744812j);(350.317260742-8.01786613464j);(2.32242325056+0.00453056157033j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(814.260681152-19.4724407196j);(349.45022583-5.74791431427j);(2.33040526499-0.0173915209942j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(814.058105469-37.335067749j);(348.03225708-16.7669944763j);(2.33877050504+0.00539916732449j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(814.217407227-39.3855667114j);(348.456573486-14.1311168671j);(2.33737922694-0.0182398272167j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(815.493713379-42.9613723755j);(348.049255371-11.8343257904j);(2.34452754952-0.0437164260377j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(815.160827637-46.0389175415j);(347.94921875-6.842856884j);(2.34445343077-0.0862084368268j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
(813.991516113-55.8384780884j);(350.608123779+4.42028188705j);(2.31927964241-0.188502043736j);(0.166946614483-0.128318296477j);(0.0742983498958-0.000612396984559j);0.0491657556837;0.07316993618
