4.20175610837;-0.00423323927727;22.9752839879;0.0006;0.0;0.0;1.78032686045
4.20179069723;-0.00242264406733;22.9699229787;0.0006;4.218;9.391;1.78032686045
4.01222655006;-1.98937658184;22.9905636032;2.0;2.994;19.5;1.78032686045
3.99688737143;-1.98952525609;23.0539463759;2.0;3.008;28.859;1.78032686045
3.98493011476;-1.98937126014;23.1203878021;2.0;2.998;38.25;1.78032686045
3.97449977654;-1.98899777773;23.2072292817;2.0;2.989;47.625;1.78032686045
3.96578567422;-1.98775817296;23.3101978965;2.0;2.982;57.016;1.78032686045
3.95797526458;-1.99017721781;23.4046707143;2.0;2.977;66.437;1.78032686045
3.95059821046;-1.99022017811;23.5116486891;2.0;2.969;75.781;1.78032686045
3.94397613879;-1.98799872663;23.5912676017;2.0;2.963;85.125;1.78032686045
3.93781346597;-1.99006047971;23.6927203168;2.0;2.966;94.484;1.78032686045
3.93195621366;-1.98858137009;23.7810696993;2.0;2.965;103.797;1.78032686045
3.92637384579;-1.98799871606;23.8920176255;2.0;2.965;113.187;1.78032686045
3.9214298964;-1.98926435838;23.9851414067;2.0;2.963;122.531;1.78032686045
3.91639845934;-1.98895817868;24.0646566471;2.0;2.961;131.891;1.78032686045
3.91165337792;-1.99205251441;24.1849125312;2.0;2.96;141.312;1.78032686045
3.90713813793;-1.99000019177;24.2796600735;2.0;2.958;150.656;1.78032686045
3.90251519074;-1.98928068853;24.3720509761;2.0;2.955;160.0;1.78032686045
3.89869102226;-1.99068318945;24.4828685752;2.0;2.952;169.359;1.78032686045
3.89450960436;-1.9909086875;24.5672151899;2.0;2.949;178.766;1.78032686045
3.89054944094;-1.98920083448;24.6567964742;2.0;2.946;188.109;1.78032686045
3.88649495419;-1.99102966501;24.7629580142;2.0;2.943;197.531;1.78032686045
3.88288376472;-1.98899698831;24.849115389;2.0;2.94;206.891;1.78032686045
3.87922132074;-1.9866171586;24.9660573909;2.0;2.937;216.219;1.78032686045
3.87559960979;-1.98634278655;25.0275172613;2.0;2.933;225.578;1.78032686045
3.87223275581;-1.98762813109;25.1295946306;2.0;2.931;234.922;1.78032686045
3.86867907214;-1.99080961041;25.2393749321;2.0;2.927;244.344;1.78032686045
3.86544133445;-1.98627486086;25.3217793258;2.0;2.924;253.703;1.78032686045
3.8621902619;-1.98962732287;25.424580875;2.0;2.921;263.109;1.78032686045
3.85875933519;-1.9885806735;25.5190401869;2.0;2.918;272.453;1.78032686045
3.85594437147;-1.9872896928;25.6017189255;2.0;2.915;281.828;1.78032686045
3.85272996988;-1.98970082117;25.6915146715;2.0;2.913;291.187;1.78032686045
3.8501189418;-1.9891202421;25.7722578686;2.0;2.91;300.547;1.78032686045
3.84720606247;-1.98709050852;25.8541677797;2.0;2.907;309.906;1.78032686045
3.84399987024;-1.9908700641;25.9637014411;2.0;2.905;319.281;1.78032686045
3.84156728204;-1.98951592419;26.0675822384;2.0;2.901;328.656;1.78032686045
3.8387451402;-1.98896712595;26.1067580017;2.0;2.899;338.016;1.78032686045
3.83606368753;-1.9902231747;26.2061573556;2.0;2.897;347.328;1.78032686045
3.83344685068;-1.98893473631;26.2900174456;2.0;2.894;356.734;1.78032686045
3.83069469149;-1.98795761099;26.4039268394;2.0;2.891;366.062;1.78032686045
3.82800712718;-1.98810830356;26.4836562094;2.0;2.889;375.422;1.78032686045
